artist,track_name,spotify_link
Kim Deal,Nobody Loves You More,https://open.spotify.com/track/2JsRGRCM96TKaFlfICLupq
Kim Deal,Crystal Breath,https://open.spotify.com/track/6PsxpQQfcOljj2eBmGF8h3
Kim Deal,Are You Mine?,https://open.spotify.com/track/0MGUUxVOaHVolOZ6Yao0dV
Kim Deal,Disobedience,https://open.spotify.com/track/7DrAwjD0zx7woZVVv5ssYc
Kim Deal,Big Ben Beat,https://open.spotify.com/track/3rfZHyL8731IosDvZSWcp1
Kim Deal,Wish I Was,https://open.spotify.com/track/306W3g009kBuQ1sf2BhuM7
Kim Deal,A Good Time Pushed,https://open.spotify.com/track/7mafJGWvI8JfsZlrMvfifX
Nadah El Shazly,Kaabi Aali,https://open.spotify.com/track/20U7E6CRGXcDVNpGLrvGIe
Nadah El Shazly,Ghorzetein,https://open.spotify.com/track/0bO1t51QpFdQv5xV5hwlA0
Nadah El Shazly,Bānit - A COLORS SHOW,https://open.spotify.com/track/5COLX8j9LSiHU0hFK2gqmg
Nadah El Shazly,Palmyra,https://open.spotify.com/track/1iDx9X21mO2NOW6R0ukM3E
Nadah El Shazly,Cairo???,https://open.spotify.com/track/479RnYovvbQhoEiLLyLG8t
Nadah El Shazly,Breakup By The Sea,https://open.spotify.com/track/49l6216b3SK2R2Qk8DtewH
Nadah El Shazly,Afqid Adh-Dhakira,https://open.spotify.com/track/2UuxFdBZ1N3IDGLGACb1N3
Nadah El Shazly,Danse Le Flou,https://open.spotify.com/track/3wZbvsI9eTHVGKHsgNjVBE
Nadah El Shazly,Pollute Bold,https://open.spotify.com/track/62199gvnd4yNd5LVvoT76w
Nadah El Shazly,Mausoleum,https://open.spotify.com/track/5W9fUZD0JY8W8g6HfhWh2O
Seefeel,Time to Find Me - AFX Fast Mix,https://open.spotify.com/track/4JT4orneDAvaWkjUTuwShZ
Seefeel,Polyfusion,https://open.spotify.com/track/6NHnq8hdSCeWALDPWJURjh
Seefeel,Moodswing,https://open.spotify.com/track/5lztNaNPhBTrfygH1BO1W2
Seefeel,Chaos Weary,https://open.spotify.com/track/244xu2sPayUQujf8uVvzGV
Seefeel,So Shall You Be,https://open.spotify.com/track/0iPesoyRa6yQ3SiGVOnea3
Seefeel,As X Is Y,https://open.spotify.com/track/3YYrDHL8ZTxBoNE7MqyN34
Seefeel,Climactic Phase No.3,https://open.spotify.com/track/7hRG2HYhxsffbK2Iz2zlex
Seefeel,Industrious,https://open.spotify.com/track/3OFvB7xznrMmXso5VieOWE
Seefeel,Charlotte's Mouth,https://open.spotify.com/track/49aYrzh1VKId4c45rqb8zo
Seefeel,Sky Hooks,https://open.spotify.com/track/6KqOFPJTgkSXWmKkjstNWC
Real Farmer,Big Stepper,https://open.spotify.com/track/47x33fckrWvLk82Hc4cJfK
Real Farmer,The Straightest Line,https://open.spotify.com/track/09366Wa6exUUWn4zLpsRfw
Real Farmer,Consequence,https://open.spotify.com/track/7DCP9yYwDzwG41Kp9aeZPz
Real Farmer,Mislocated,https://open.spotify.com/track/7JyVpJ6lSSs8RlSD0Suoup
Real Farmer,Inner City,https://open.spotify.com/track/5Wa0AqxIzoGPg5ZLRYkW5W
Real Farmer,I Can't Run,https://open.spotify.com/track/3tt7dB7jp3Eyh6wMZQvueQ
Real Farmer,Hard Times,https://open.spotify.com/track/56BX0nbLSOA0Nt56QilLFx
Real Farmer,The Feeding,https://open.spotify.com/track/287wUJaE7ZCDJfbZEH6YDU
Real Farmer,Waiting For,https://open.spotify.com/track/71F5xAcGj7v0UmgIOgIEpM
Real Farmer,Empty,https://open.spotify.com/track/3FQjX2azOL2uQ9inWCEHx5
Warmduscher,Midnight Dipper,https://open.spotify.com/track/21jmykqS340CuvBBoNCUsU
Warmduscher,I Got Friends,https://open.spotify.com/track/2LH2fJkh1AgSrv4bio7nBR
Warmduscher,Midnight Dipper - Soulwax Remix,https://open.spotify.com/track/5XQZUuA1mTyiq3V6VYMCki
Warmduscher,Whale City,https://open.spotify.com/track/26ewMiMzNPfbcMWy8rIbeg
Warmduscher,Tainted Lunch,https://open.spotify.com/track/4aNyl4431wzZuNUCkiXx78
Warmduscher,Standing on the Corner,https://open.spotify.com/track/65f4q0wIw9yn2hOKGav72e
Warmduscher,Top Shelf,https://open.spotify.com/track/4LiwtekLNmPvuA7gYfuPAA
Warmduscher,Disco Peanuts,https://open.spotify.com/track/5yG92zLBq0hp2fOYsOzS4f
Warmduscher,Pure At The Heart,https://open.spotify.com/track/59fSXmCksaZd8lPNj19syc
Warmduscher,1000 Whispers,https://open.spotify.com/track/7wsyGFbCS4IosshaQicC3k
Damoridemort,La Boca del Cel,https://open.spotify.com/track/6sQyc2Lo38JpA2LYNOvxIU
Damoridemort,Ya no me acuerdo,https://open.spotify.com/track/67RThjuR6Ys3adbGGCFIvd
Damoridemort,"Blaugrana, amb Asra3",https://open.spotify.com/track/4N1WunKdYv12NAQAAxYi0J
Damoridemort,Pocion,https://open.spotify.com/track/1Lb7uhWMPHCnG6RBy7a7UE
Damoridemort,Estoy Amando una Piedra,https://open.spotify.com/track/6JCDxhMdR8ETHKlKLMa0ah
Damoridemort,Cal Blau,https://open.spotify.com/track/5JSOO1u3TR8oflVuFPtSSj
Damoridemort,Diari Secret,https://open.spotify.com/track/0LxvRNoN4YaWbXRLeLLNHM
Damoridemort,Dou,https://open.spotify.com/track/0riQwrrhd53QgsFJhsFr6k
Damoridemort,Gotes de Sang a la Neu,https://open.spotify.com/track/0BPVwvxoPdpwUxMLBuC7aO
Damoridemort,Estrella,https://open.spotify.com/track/4qm47MrGXwUIHYfcc6eHaN
Tristwch y Fenywod,Ferch Gyda’r Llygaid Du,https://open.spotify.com/track/5vFy5NdkBkWj0sWaSVwE5H
Tristwch y Fenywod,Blodyn Gwyrdd,https://open.spotify.com/track/0RrAtafgR33p9LmGeockHL
Tristwch y Fenywod,Llwydwyrdd,https://open.spotify.com/track/4lhSDQteoh8fK9TJH5CWMy
Tristwch y Fenywod,Y Trawsnewidiad,https://open.spotify.com/track/1yUlp82N6CnySw3gVeCsv5
Tristwch y Fenywod,Gelain Gors,https://open.spotify.com/track/2im2LP2AjjSeAIYKleUUH7
Tristwch y Fenywod,Byd Mewn Cysgod,https://open.spotify.com/track/1G05syBlhtj2fRc4aXz2i4
Tristwch y Fenywod,Awen,https://open.spotify.com/track/72GbE8zOECkNkUJHz0jvol
Tristwch y Fenywod,‘Nes I Ddawnsio Efo’r Lleuad,https://open.spotify.com/track/25GGMKlA3v3TBlt2JWECx3
Aka Hex,Do The Rite Thing,https://open.spotify.com/track/230bzMQlCPU5Wxa4KeYZvM
Aka Hex,Hex On Fire - Club Version,https://open.spotify.com/track/40jk67a2BQc4nsIJCCIVzu
Aka Hex,Hex On Fire - Psychic Version,https://open.spotify.com/track/3vHfWonqP0yh9ehSLVMuyj
Jawnino,Dai Buki,https://open.spotify.com/track/5Sk2OqwOCNKUuTe2u3WCeB
Jawnino,Sweden Freestyle,https://open.spotify.com/track/1zcrrLJQERrIpOE1p5gMnH
Jawnino,Westfield (feat. Kibo & James Massiah),https://open.spotify.com/track/5UFGegYPpkNniIUI85mC1M
Jawnino,It's Cold Out - Extended Mix,https://open.spotify.com/track/4asp5AAvCxTpFrL6y08id7
Jawnino,Lost My Brain,https://open.spotify.com/track/4w44zC5RobUIpr8lchKyKS
Jawnino,2trains,https://open.spotify.com/track/6Jn9Swljeg0Dj3uYIjbwwL
Jawnino,Short Stories (feat. MIKE),https://open.spotify.com/track/0sXWyUCH3s4w33yUde2anB
Jawnino,265 (feat. Jesse James Solomon),https://open.spotify.com/track/7sbfuUziRkauoUCaeNFgsG
Jawnino,Scr33nTim3,https://open.spotify.com/track/6bSTJxjeOH9tD4fRBdIxir
Jawnino,sentfromheaven,https://open.spotify.com/track/3dNQKf82QRsVOzjMUThnAa
Salem,PS5,https://open.spotify.com/track/3YQkC6dE9YE9sH1751qqEr
Salem,Come With Me,https://open.spotify.com/track/3curUGAfGYvGcBbE1k5Fyy
Salem,Mad at Disney,https://open.spotify.com/track/0PlzctO0nv2sSIFmqDSE6h
Salem,Here’s Your Perfect (with salem ilese),https://open.spotify.com/track/4Cw1fQBX3TaiZQwOAyddnj
Salem,feelings don't lie,https://open.spotify.com/track/1Un4BctmbaAaQJtv6Mk79r
Salem,Fake A Smile,https://open.spotify.com/track/1Ph65gYzHdiNDs9yWh4ePY
Salem,I'M NOT SCARED,https://open.spotify.com/track/44aXDy69XdxDgOxULxKIl3
Salem,closer (feat. salem ilese),https://open.spotify.com/track/1tjJXptXII6dg7T2XKOnhk
Salem,burn,https://open.spotify.com/track/6gsfnm1qCpDzbyALdTzoxu
Salem,Glitch In The Simulation (with salem ilese),https://open.spotify.com/track/6KKZMSxKhHiAHpDIWV9fU1
Mohama Saz,Yai Yai,https://open.spotify.com/track/1w5awuRm4hZ5srXzwnWPOB
Mohama Saz,Quemar las Naves,https://open.spotify.com/track/2owus8YvNc9u61TqHockrt
Mohama Saz,Osiris,https://open.spotify.com/track/0os3BvHXuZbhQImBkhaat6
Mohama Saz,Baris,https://open.spotify.com/track/3NqgZIe4vIkIDwkfN3WdMO
Mohama Saz,Amulatu,https://open.spotify.com/track/4tLhlFOMrYlyjCR9lBVLTF
Mohama Saz,Ursus,https://open.spotify.com/track/2BqphrwYsHb90T5RwXZ2sH
Mohama Saz,Stereorrata,https://open.spotify.com/track/0y96AFc4fGpoC1iZbGxefK
Mohama Saz,Jara y Sedal,https://open.spotify.com/track/2EsDyPdke7bl55iZo7Yxva
Mohama Saz,De las Moscas del Mercado,https://open.spotify.com/track/3pxU83UMue5nmoTg23VVbU
Mohama Saz,Arbolito,https://open.spotify.com/track/7uXW41nOkX0Wr8zrMC0iy2
Soul Jazz,Dreams,https://open.spotify.com/track/140k6JU349MDt0i355dEwO
Soul Jazz,Ordinary People,https://open.spotify.com/track/2mrYwLZbLAmuLvhVxqpAud
Soul Jazz,Yellow,https://open.spotify.com/track/6ZYmoO8IvkYhNhTkKHm8Rg
Soul Jazz,Fix You,https://open.spotify.com/track/5HeALTwhQVBgOrvxqruCcl
Soul Jazz,Last Christmas,https://open.spotify.com/track/65xED9u9lTq89RAZEs0Xys
Soul Jazz,Santa Tell Me,https://open.spotify.com/track/1lc9yLYtjRLbYhqmGLnCz0
Soul Jazz,White Christmas,https://open.spotify.com/track/3pEYrvd083f4d8NfHuBxVw
